Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782997060,1000,,Aggregated,565.500000,0.000000,1400,1400,1500,1500,1500,1600,2200,2300,2500,2500,2500,8074,0,1400,1396.5749523834545,528.899328000989,2533.973858000536,83.21302947733466
1782997061,1000,,Aggregated,582.500000,0.000000,1400,1400,1500,1500,1500,1500,2100,2300,2500,2500,2500,8894,0,1400,1396.7164086172684,528.899328000989,2533.973858000536,83.21475151787722
1782997062,1000,,Aggregated,604.700000,0.000000,1400,1400,1500,1500,1500,1500,2000,2300,2500,2500,2500,9737,0,1400,1400.3309567463352,528.899328000989,2533.973858000536,83.22060182807846
1782997063,1000,,Aggregated,593.300000,0.000000,1400,1400,1500,1500,1500,1500,2000,2300,2500,2500,2500,10275,0,1400,1399.7733153398615,528.899328000989,2533.973858000536,83.22559610705596
1782997064,1000,,Aggregated,573.100000,0.000000,1400,1400,1500,1500,1500,1500,2000,2300,2500,2500,2500,10935,0,1400,1402.4488963361762,528.899328000989,2533.973858000536,83.22981252857797
1782997065,1000,,Aggregated,605.100000,0.000000,1400,1400,1500,1500,1500,1500,2000,2300,2500,2500,2500,11891,0,1400,1403.365325670597,528.899328000989,2533.973858000536,83.23715415019763
1782997066,1000,,Aggregated,594.900000,0.000000,1400,1400,1500,1500,1500,1500,2000,2300,2500,2500,2500,12496,0,1400,1402.1683974347886,528.899328000989,2533.973858000536,83.24239756722152
1782997067,1000,,Aggregated,634.800000,0.000000,1400,1400,1500,1500,1500,1500,1900,2300,2500,2500,2500,13027,0,1400,1399.9285622014345,528.899328000989,2533.973858000536,83.248023336148
1782997068,1000,,Aggregated,707.800000,0.000000,1400,1400,1400,1500,1500,1500,1900,2300,2500,2500,2500,13961,0,1400,1401.3233629780168,528.899328000989,2533.973858000536,83.2573597879808
1782997069,1000,,Aggregated,713.000000,0.000000,1400,1400,1400,1500,1500,1500,1800,2300,2500,2500,2500,14707,0,1400,1398.2750091162102,528.899328000989,2533.973858000536,83.26463588767254
1782997070,1000,,Aggregated,688.900000,0.000000,1400,1400,1400,1500,1500,1500,1800,2300,2500,2500,2500,15211,0,1400,1398.6866370998723,528.899328000989,2533.973858000536,83.27079087502466
1782997071,1000,,Aggregated,713.100000,0.000000,1400,1400,1400,1500,1500,1500,1800,2200,2500,2500,2500,16018,0,1400,1397.7744097037173,528.899328000989,2533.973858000536,83.27700087401674
1782997072,1000,,Aggregated,711.400000,0.000000,1400,1400,1400,1500,1500,1500,1800,2200,2500,2500,2500,16938,0,1400,1398.371925175411,528.899328000989,2533.973858000536,83.28568898335105
1782997073,1000,,Aggregated,713.300000,0.000000,1400,1400,1400,1500,1500,1500,1700,2100,2500,2500,2500,17355,0,1400,1398.124201616085,528.899328000989,2533.973858000536,83.28879285508499
1782997074,1000,,Aggregated,708.800000,0.000000,1400,1400,1400,1500,1500,1500,1600,2100,2500,2500,2500,18087,0,1400,1400.4495940016702,528.899328000989,2533.973858000536,83.29385746668878
1782997075,1000,,Aggregated,712.800000,0.000000,1400,1400,1400,1500,1500,1500,1600,2100,2500,2500,2500,18987,0,1400,1400.1261092283232,528.899328000989,2533.973858000536,83.30036340654132
1782997076,1000,,Aggregated,721.100000,0.000000,1400,1400,1400,1500,1500,1500,1600,2000,2500,2500,2500,19699,0,1400,1400.6527231722491,528.899328000989,2533.973858000536,83.30559926899842
1782997077,1000,,Aggregated,720.100000,0.000000,1400,1400,1400,1500,1500,1500,1600,2000,2500,2500,2500,20157,0,1400,1400.5635255962761,528.899328000989,2533.973858000536,83.30867688644143
1782997078,1000,,Aggregated,712.000000,0.000000,1400,1400,1400,1500,1500,1500,1500,2000,2400,2500,2500,21064,0,1400,1400.8051467521398,528.899328000989,2533.973858000536,83.31527725028485
1782997079,1000,,Aggregated,702.900000,0.000000,1400,1400,1400,1500,1500,1500,1600,2000,2400,2500,2500,21697,0,1400,1404.1396401233835,528.899328000989,2533.973858000536,83.32013642439047
1782997080,1000,,Aggregated,719.600000,0.000000,1400,1400,1500,1500,1500,1500,1600,2000,2400,2500,2500,22213,0,1400,1406.7358991333463,528.899328000989,2533.973858000536,83.323234142169
1782997081,1000,,Aggregated,707.700000,0.000000,1400,1400,1500,1500,1500,1500,1600,2000,2400,2500,2500,23085,0,1400,1406.6156377042669,528.899328000989,2533.973858000536,83.3295213341997
1782997082,1000,,Aggregated,706.200000,0.000000,1400,1400,1500,1500,1500,1500,1600,2000,2400,2500,2500,23843,0,1400,1406.2797711194078,528.899328000989,2533.973858000536,83.33435389841883
1782997083,1000,,Aggregated,686.700000,0.000000,1400,1400,1500,1500,1500,1500,1600,2000,2400,2500,2500,24327,0,1400,1406.409904569859,528.899328000989,2533.973858000536,83.33653964730546
1782997084,1000,,Aggregated,703.700000,0.000000,1400,1400,1400,1500,1500,1500,1600,1900,2400,2500,2500,25145,0,1400,1406.5311554970338,528.899328000989,2533.973858000536,83.34026645456353
1782997087,1000,,Aggregated,693.500000,0.000000,1400,1400,1500,1500,1500,1500,1600,1900,2400,2500,2500,26046,0,1400,1408.0340995841511,528.899328000989,2533.973858000536,83.34427551255472
1782997088,1000,,Aggregated,661.800000,0.000000,1400,1400,1500,1500,1500,1500,1600,1900,2400,2500,2500,26488,0,1400,1406.7781379812695,528.899328000989,2533.973858000536,83.3463832678949
1782997089,1000,,Aggregated,610.600000,0.000000,1400,1400,1500,1500,1500,1500,1600,1900,2400,2500,2500,27213,0,1400,1408.1445490931826,528.899328000989,2533.973858000536,83.34913460478448
